

Date and Time:
0
02/15/2018 18:12:34
Subject	Trial	Word	Condition	PairNum	VerbNum	Attachment	Time	Duration	Answers	Response	ResponseTime
p4	60	Insekt	2	69	145	NA	725168	344
p4	60	mit	2	69	145	NA	725726	319
p4	60	dem	2	69	145	NA	726260	319
p4	60	giftigen	2	69	145	NA	726793	360
p4	60	Stachel.	2	69	145	NA	727368	360
p4	61	Der	2	45	17	NA	730477	319
p4	61	Bauarbeiter	2	45	17	NA	731010	385
p4	61	begegnet	2	45	17	NA	731610	360
p4	61	dem	2	45	17	NA	732185	319
p4	61	Milliardär	2	45	17	NA	732719	377
p4	61	mit	2	45	17	NA	733311	319
p4	61	dem	2	45	17	NA	733844	319
p4	61	teuren	2	45	17	NA	734377	344
p4	61	Cabrio.	2	45	17	NA	734936	352
p4	62	Die	2	102	120	NA	738261	319
p4	62	Mücke	2	102	120	NA	738795	335
p4	62	quält	2	102	120	NA	739345	335
p4	62	die	2	102	120	NA	739895	319
p4	62	Urlauberin	2	102	120	NA	740428	377
p4	62	mit	2	102	120	NA	741020	319
p4	62	dem	2	102	120	NA	741553	319
p4	62	aggressiven	2	102	120	NA	742087	385
